"domain","table","column","type","db_type","nullable","is_primary_key","is_unique","is_foreign_key","references","default","description"
"Vessels, analysis & trials","vessel_activity_event","achievedValue","Decimal","Decimal(18, 6)","yes","no","no","no","","","dec 4b: the actual reading captured at completion (e.g. current tank temp)"
"Vessels, analysis & trials","vessel_activity_event","achievedUnit","String","","yes","no","no","no","","",""
"Vessels, analysis & trials","vessel_activity_event","materialId","String","","yes","no","no","yes","cellar_material(tenantId id)","","the cleaning/sanitizer/gas supply consumed, if any (composite-FK'd)"
"Vessels, analysis & trials","vessel_activity_event","note","String","","yes","no","no","no","","",""
"Vessels, analysis & trials","vessel_activity_event","observedAt","DateTime","","no","no","no","no","","now()",""
"Vessels, analysis & trials","vessel_activity_event","enteredById","String","","yes","no","no","no","","",""
"Vessels, analysis & trials","vessel_activity_event","enteredByEmail","String","","no","no","no","no","","",""
"Vessels, analysis & trials","vessel_activity_event","commandId","String","","no","no","yes","no","","","idempotency on the immutable event (mirrors the attempt)"
"Vessels, analysis & trials","vessel_activity_event","voidedAt","DateTime","","yes","no","no","no","","","A2: set when the activity is reversed/undone (its supply uses are restored)"
"Vessels, analysis & trials","vessel_activity_event","createdAt","DateTime","","no","no","no","no","","now()",""
"Vessels, analysis & trials","vessel_activity_supply_use","tenantId","String","","no","no","no","yes","supply_lot(tenantId id)","""""",""
"Vessels, analysis & trials","vessel_activity_supply_use","id","String","","no","yes","no","no","","cuid()",""
"Vessels, analysis & trials","vessel_activity_supply_use","vesselActivityEventId","String","","no","no","no","yes","vessel_activity_event(tenantId id)","","parent event (composite-FK'd to vessel_activity_event)"
"Vessels, analysis & trials","vessel_activity_supply_use","supplyLotId","String","","no","no","no","yes","supply_lot(tenantId id)","","the depleted lot (composite-FK'd to supply_lot)"
"Vessels, analysis & trials","vessel_activity_supply_use","materialId","String","","no","no","no","yes","cellar_material(tenantId id)","","the material (composite-FK'd to cellar_material)"
"Vessels, analysis & trials","vessel_activity_supply_use","qty","Decimal","Decimal(18, 6)","no","no","no","no","","","qty drawn from this lot (stock unit); negative on a reversal row"
"Vessels, analysis & trials","vessel_activity_supply_use","unit","String","","no","no","no","no","","",""
"Vessels, analysis & trials","vessel_activity_supply_use","unitCost","Decimal","Decimal(18, 8)","yes","no","no","no","","","per stock unit; NULL = unknown cost (D14)"
"Vessels, analysis & trials","vessel_activity_supply_use","extendedCost","Decimal","Decimal(18, 8)","yes","no","no","no","","","qty × unitCost; NULL when the rate is unknown"
"Vessels, analysis & trials","vessel_activity_supply_use","reversalOfSupplyUseId","String","","yes","no","no","no","","","set on a negating row that restores another use (A2 identity reversal)"
"Vessels, analysis & trials","vessel_activity_supply_use","createdAt","DateTime","","no","no","no","no","","now()",""
"Vessels, analysis & trials","vessel_component","tenantId","String","","no","no","no","yes","organization(id)","""""","Phase 12 tenant scope (nullable U2 -> backfill U3 -> NOT NULL U5); FK+RLS at DB level"
"Vessels, analysis & trials","vessel_component","id","String","","no","yes","no","no","","cuid()",""
"Vessels, analysis & trials","vessel_component","vesselId","String","","no","no","no","yes","vessel(id)","",""
"Vessels, analysis & trials","vessel_component","varietyId","String","","no","no","no","yes","variety(id)","",""
"Vessels, analysis & trials","vessel_component","vineyardId","String","","no","no","no","yes","vineyard(id)","",""
"Vessels, analysis & trials","vessel_component","vintage","Int","","no","no","no","no","","",""
"Vessels, analysis & trials","vessel_component","volumeL","Decimal","Decimal(10, 2)","no","no","no","no","","",""
"Vessels, analysis & trials","vessel_component","createdAt","DateTime","","no","no","no","no","","now()",""
"Vessels, analysis & trials","vessel_component","updatedAt","DateTime","","no","no","no","no","","",""
"Vessels, analysis & trials","vessel_group","tenantId","String","","no","no","no","yes","location(tenantId id)","""""","Phase 12 tenant scope (nullable U2 -> backfill U3 -> NOT NULL U5); FK+RLS at DB level"
"Vessels, analysis & trials","vessel_group","id","String","","no","yes","no","no","","cuid()",""
"Vessels, analysis & trials","vessel_group","name","String","","no","no","no","no","","",""
"Vessels, analysis & trials","vessel_group","note","String","","yes","no","no","no","","",""
"Vessels, analysis & trials","vessel_group","isActive","Boolean","","no","no","no","no","","true","`status` is AUTHORITATIVE; `isActive` survives as a legacy mirror because live read paths still filter on it (listGroups -> resolveGroupByName -> the whole work-order NL group resolver). A DB CHECK + BEFORE trigger (20260730110100_vessel_group_structure) make the two impossible to drift, so this is a compatibility mirror rather than a second source of truth."
"Vessels, analysis & trials","vessel_group","type","VesselGroupType","","no","no","no","no","","OPERATIONAL",""
"Vessels, analysis & trials","vessel_group","status","VesselGroupStatus","","no","no","no","no","","ACTIVE",""
"Vessels, analysis & trials","vessel_group","locationId","String","","yes","no","no","yes","location(tenantId id)","","D4: the hall/room is a real Location; the RACK is not (Location.kind is cellar/warehouse/crush_pad/lab/bottling/external/other — racks are not modelled there). Composite tenant FK (tenantId, locationId) -> location(tenantId, id), raw SQL (K11)."
"Vessels, analysis & trials","vessel_group","rackLabel","String","","yes","no","no","no","","",""
"Vessels, analysis & trials","vessel_group","settings","Json","","yes","no","no","no","","","RFC-001 §4.4 group settings: topping interval + source, keg preset, SO2 target, sampling rule, default crew, default WO template. DEFAULTS FOR GENERATED WORK ORDERS, never a live constraint. Json because the set is explicitly open and none of it is queried."
"Vessels, analysis & trials","vessel_group","createdAt","DateTime","","no","no","no","no","","now()",""
"Vessels, analysis & trials","vessel_group","updatedAt","DateTime","","yes","no","no","no","","",""
"Vessels, analysis & trials","vessel_group_member","tenantId","String","","no","no","no","yes","vessel(tenantId id)","""""","Phase 12 tenant scope (nullable U2 -> backfill U3 -> NOT NULL U5); FK+RLS at DB level"
"Vessels, analysis & trials","vessel_group_member","id","String","","no","yes","no","no","","cuid()",""
"Vessels, analysis & trials","vessel_group_member","groupId","String","","no","no","no","yes","vessel_group(tenantId id)","",""
"Vessels, analysis & trials","vessel_group_member","vesselId","String","","no","no","no","yes","vessel(id)","",""
"Vessels, analysis & trials","vessel_group_member","position","Int","","no","no","no","no","","0","RFC-001 §4.3: per-group, contiguous, reorderable walk order (""barrel 10 of 22""). 0 is the ""caller didn't say"" sentinel — a BEFORE INSERT trigger assigns MAX+1 so legacy createMany() call sites that pass only {groupId, vesselId} still get a deterministic order."
"Vessels, analysis & trials","vessel_group_member","groupType","VesselGroupType","","no","no","no","no","","OPERATIONAL","DENORMALISED from VesselGroup.type, and NEVER written by app code — a BEFORE INSERT OR UPDATE trigger overwrites whatever is supplied with the group's real type. It exists because GROUP-1's partial unique index is `WHERE groupType = 'OPERATIONAL'` and a partial index predicate cannot reference another table. The trigger is what makes the denormalisation safe to enforce on."
"Vessels, analysis & trials","vessel_transfer","tenantId","String","","no","no","no","yes","organization(id)","""""","Phase 12 tenant scope (nullable U2 -> backfill U3 -> NOT NULL U5); FK+RLS at DB level"
"Vessels, analysis & trials","vessel_transfer","id","String","","no","yes","no","no","","cuid()",""
"Vessels, analysis & trials","vessel_transfer","fromVesselId","String","","yes","no","no","yes","vessel(id)","",""
"Vessels, analysis & trials","vessel_transfer","toVesselId","String","","yes","no","no","yes","vessel(id)","",""
"Vessels, analysis & trials","vessel_transfer","fromVesselCode","String","","no","no","no","no","","",""
"Vessels, analysis & trials","vessel_transfer","toVesselCode","String","","no","no","no","no","","",""
"Vessels, analysis & trials","vessel_transfer","volumeL","Decimal","Decimal(10, 2)","no","no","no","no","","",""
"Vessels, analysis & trials","vessel_transfer","lossL","Decimal","Decimal(10, 2)","no","no","no","no","","0",""
"Vessels, analysis & trials","vessel_transfer","components","Json","","no","no","no","no","","",""
"Vessels, analysis & trials","vessel_transfer","note","String","","yes","no","no","no","","",""
"Vessels, analysis & trials","vessel_transfer","actorUserId","String","","yes","no","no","no","","",""
"Vessels, analysis & trials","vessel_transfer","actorEmail","String","","no","no","no","no","","",""
"Vessels, analysis & trials","vessel_transfer","rackedAt","DateTime","","no","no","no","no","","now()",""
"Vessels, analysis & trials","vessel_transfer","revertedAt","DateTime","","yes","no","no","no","","","Revert tracking (LEGACY undo path). Phase 1 (D6/D15) replaces row-reversion with a CORRECTION ledger op; ""reverted"" is derived from a correction's existence. These columns remain for the pre-cutover history read and are dropped in a later cleanup."
"Vessels, analysis & trials","vessel_transfer","revertsId","String","","yes","no","no","yes","vessel_transfer(id)","",""
"Vessels, analysis & trials","vessel_transfer","lotOperationId","Int","","yes","no","yes","yes","lot_operation(id)","","Phase 1: a RACK is a derived read-model of one ledger operation. Unique 1:1 link; written only by the ledger writer."
"Weather & climate","vineyard_climate_daily","tenantId","String","","no","no","no","yes","vineyard(tenantId id)","""""","Phase 12 tenant scope; FK+RLS at DB level (AGENTS.md 9-step)"
"Weather & climate","vineyard_climate_daily","id","String","","no","yes","no","no","","cuid()",""
"Weather & climate","vineyard_climate_daily","vineyardId","String","","no","no","no","yes","vineyard(tenantId id)","","composite FK → vineyard(tenantId, id) (raw SQL, K11)"
"Weather & climate","vineyard_climate_daily","providerKey","String","","no","no","no","no","","","the SINGLE source of this row: ""gridmet"" | ""daymet"" | ""nasa_power"" | ""rcc_acis"" | ""noaa_cdo"""
"Weather & climate","vineyard_climate_daily","localDate","DateTime","Date","no","no","no","no","","","canonical vineyard-local civil day (obs-time normalized at ingest, R2)"
"Weather & climate","vineyard_climate_daily","tmaxC","Decimal","Decimal(6, 3)","yes","no","no","no","","","daily max temp °C (nullable — a provider may not carry a metric)"
"Weather & climate","vineyard_climate_daily","tminC","Decimal","Decimal(6, 3)","yes","no","no","no","","","daily min temp °C"
"Weather & climate","vineyard_climate_daily","precipMm","Decimal","Decimal(8, 3)","yes","no","no","no","","","daily precipitation mm"
"Weather & climate","vineyard_climate_daily","rhMaxPct","Decimal","Decimal(6, 3)","yes","no","no","no","","","daily max relative humidity % (grids only; stored for 4B disease inputs)"
"Weather & climate","vineyard_climate_daily","rhMinPct","Decimal","Decimal(6, 3)","yes","no","no","no","","","daily min relative humidity %"
"Weather & climate","vineyard_climate_daily","dataStatus","String","","no","no","no","no","","""PROVISIONAL""","String union (no enum): ""PROVISIONAL"" | ""FINAL"""
"Weather & climate","vineyard_climate_daily","provenance","Json","","no","no","no","no","","","{ fetchedAt, sourceUrl, obsConvention, sourceDate, units, resolutionM, attribution }"
"Weather & climate","vineyard_climate_daily","createdAt","DateTime","","no","no","no","no","","now()",""
